Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
084680,KR7084680008,이월드,KOSPI,,1799,1,9,0.5,1814,1814,1791,62175,111844852,255109341207,141806193,STK
123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,21000,1,100,0.48,21300,21600,21000,17539,373721100,254591715000,12123415,KSQ
425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,22350,1,350,1.59,22400,23350,22300,20445,465689350,254365350000,11381000,KSQ
009160,KR7009160003,SIMPAC,KOSPI,,3880,1,15,0.39,3865,3885,3815,5026,19461855,253866522080,65429516,STK
000490,KR7000490003,대동,KOSPI,,9860,1,10,0.1,9850,9990,9850,20478,203183390,252818169680,25640788,STK
102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,14200,1,400,2.9,14320,14400,14140,219407,3127377040,252486692600,17780753,KSQ
263720,KR7263720005,디앤씨미디어,KOSDAQ,우량기업부,20150,1,220,1.1,20100,20300,19950,14632,294487700,252368130950,12524473,KSQ
100840,KR7100840008,SNT에너지,KOSPI,,12110,2,-50,-0.41,12250,12490,12110,24929,306249210,250444282130,20680783,STK
082850,KR7082850009,우리바이오,KOSDAQ,우량기업부,5170,2,-70,-1.34,5300,5320,5160,1693592,8879065060,250417108260,48436578,KSQ
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,8060,1,70,0.88,8030,8100,7980,43929,352910700,249411662500,30944375,KSQ
108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,19110,1,480,2.58,18730,19210,18730,14714,281096970,249329928120,13047092,KSQ
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,45700,3,0,0.0,45800,46450,45700,496,22749850,249293500000,5455000,KSQ
097230,KR7097230007,HJ중공업,KOSPI,,2990,1,15,0.5,2975,3010,2975,11402,34023280,248990100190,83274281,STK
425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,11680,1,150,1.3,11630,11870,11560,22849,268467840,248971604160,21316062,KSQ
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5690,1,130,2.34,5570,5730,5570,143695,810445450,248611030560,43692624,KSQ
086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6930,2,-10,-0.14,6970,6990,6860,38033,263691590,248470326720,35854304,KSQ
001510,KR7001510007,SK증권,KOSPI,,525,1,2,0.38,523,528,523,104287,54778998,248109839775,472590171,STK
268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,248090837960,37139347,KSQ
001780,KR7001780006,알루코,KOSPI,,2560,1,35,1.39,2545,2600,2540,101416,260870275,247885137920,96830132,STK
096760,KR7096760004,JW홀딩스,KOSPI,,3345,1,5,0.15,3340,3380,3340,44219,148729850,247278930990,73924942,STK
950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),4775,1,5,0.1,4880,4880,4710,11355,54142495,247088811700,51746348,KSQ
452260,KR7452260003,한화갤러리아,KOSPI,,1274,1,21,1.68,1248,1277,1248,262699,331555458,246977143140,193859610,STK
096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,16070,1,840,5.52,15500,16310,15500,143512,2293044040,244977218740,15244382,KSQ
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,244813584600,41848476,KSQ
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,12400,1,450,3.77,11780,12870,11610,552787,6818765470,244581667200,19724328,KSQ
064090,KR7064090004,인크레더블버즈,KOSDAQ,중견기업부,4905,2,-85,-1.7,5000,5110,4790,53876,264003470,243988164225,49742745,KSQ
006340,KR7006340004,대원전선,KOSPI,,3250,1,105,3.34,3230,3430,3215,4150734,13779081085,243682318750,74979175,STK
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,7520,1,350,4.88,7160,7540,7160,179749,1333964370,243389898560,32365678,KSQ
299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,29750,1,1200,4.2,28600,30500,28600,27507,822521900,243075141750,8170593,KSQ
058430,KR7058430000,포스코스틸리온,KOSPI,,40450,1,250,0.62,40300,40850,40300,2144,86908150,242700000000,6000000,STK
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,3865,3,0,0.0,3925,3925,3835,4097,15880865,242594064635,62766899,KSQ
024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,3350,2,-140,-4.01,3425,3480,3335,366643,1245240340,242466484250,72378055,KSQ
138490,KR7138490008,코오롱ENP,KOSPI,,6380,1,30,0.47,6390,6480,6230,11291,72354430,242440000000,38000000,STK
002810,KR7002810000,삼영무역,KOSPI,,13120,2,-20,-0.15,13150,13170,13050,796,10436540,242286357760,18466948,STK
092230,KR7092230002,KPX홀딩스,KOSPI,,57300,2,-100,-0.17,57600,57700,57000,445,25474200,242072215800,4224646,STK
056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,6440,1,240,3.87,6240,6550,6240,89793,578136750,241578258880,37512152,KSQ
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,16100,2,-400,-2.42,15940,16430,15900,659043,10667523230,241500000000,15000000,KSQ
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,6710,1,140,2.13,6600,6830,6600,144090,974165930,240623478590,35860429,KSQ
002150,KR7002150001,도화엔지니어링,KOSPI,,7130,1,30,0.42,7070,7180,7070,14499,103449980,240423600000,33720000,STK
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3565,2,-5,-0.14,3570,3570,3505,7632,26988065,240191875000,67375000,KSQ
235980,KR7235980000,메드팩토,KOSDAQ,기술성장기업부,7150,1,40,0.56,7020,7250,7020,35181,252216380,240101969250,33580695,KSQ
214680,KR7214680001,디알텍,KOSDAQ,우량기업부,3250,1,60,1.88,3220,3335,3220,362803,1191766920,239613101000,73727108,KSQ
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,7790,1,60,0.78,7790,7950,7770,118720,931207150,238874297170,30664223,KSQ
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,22550,1,450,2.04,22400,22700,22000,11588,260009800,238335211950,10569189,KSQ
001130,KR7001130004,대한제분,KOSPI,,141000,1,800,0.57,141500,141500,139900,223,31324800,238290000000,1690000,STK
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3690,1,20,0.54,3655,3690,3655,37505,138027835,237636000000,64400000,STK
004090,KR7004090007,한국석유,KOSPI,,18690,2,-450,-2.35,18700,19000,18480,413054,7746211930,237253102800,12694120,STK
013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2610,1,10,0.38,2605,2615,2600,6997,18254115,237009141000,90808100,KSQ
290550,KR7290550003,디케이티,KOSDAQ,우량기업부,11850,1,300,2.6,11600,11990,11540,113454,1337522330,236665142700,19971742,KSQ
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,19300,1,500,2.66,19100,19790,19040,139506,2712488410,236064900600,12231342,KSQ
053210,KR7053210001,스카이라이프,KOSPI,,4955,3,0,0.0,4955,4980,4940,9728,48237995,235476242025,47522955,STK
000020,KR7000020008,동화약품,KOSPI,,8430,2,-90,-1.06,8540,8540,8420,33712,285378830,235462292100,27931470,STK
000520,KR7000520007,삼일제약,KOSPI,,11100,1,350,3.26,11160,11310,10720,335140,3710056980,235240124400,21192804,STK
090360,KR7090360009,로보스타,KOSDAQ,중견기업부,24100,1,600,2.55,23600,24400,23600,28241,681999650,234975000000,9750000,KSQ
012030,KR7012030003,DB,KOSPI,,1168,1,14,1.21,1147,1177,1147,77934,90326559,234971153744,201173933,STK
298830,KR7298830001,슈어소프트테크,KOSDAQ,벤처기업부,4450,1,65,1.48,4395,4505,4395,68196,304674805,234154821450,52619061,KSQ
213500,KR7213500002,한솔제지,KOSPI,,9830,1,10,0.1,9830,9860,9800,8363,82188410,233959662080,23800576,STK
037710,KR7037710001,광주신세계,KOSPI,,29400,1,200,0.68,29200,29500,29200,290,8508600,233941386000,7957190,STK
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,6850,2,-130,-1.86,7000,7040,6820,82415,568055210,233932719700,34150762,KSQ
214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,32900,1,700,2.17,32600,33450,32250,14681,483264200,233812404000,7106760,KSQ
208340,KR7208340000,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0,0.0,0,0,0,0,0,233786229820,80201108,KSQ
064260,KR7064260003,다날,KOSDAQ,우량기업부,3390,1,95,2.88,3340,3410,3325,124342,419277630,233737245600,68949040,KSQ
460850,KR7460850001,동국씨엠,KOSPI,,7800,1,150,1.96,7680,7810,7650,113115,875102050,233209516800,29898656,STK
032620,KR7032620007,유비케어,KOSDAQ,우량기업부,4460,1,50,1.13,4495,4515,4400,194225,863316805,232799239940,52197139,KSQ
054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,15320,1,540,3.65,14820,15450,14820,50385,770473900,232009649560,15144233,KSQ
271980,KR7271980005,제일약품,KOSPI,,15770,1,20,0.13,15760,15840,15550,14822,232718630,231895831440,14704872,STK
025000,KR7025000001,KPX케미칼,KOSPI,,47850,1,50,0.1,47850,48300,47750,2200,105398900,231594000000,4840000,STK
048870,KR7048870000,시너지이노베이션,KOSDAQ,우량기업부,2790,1,40,1.45,2775,2820,2750,219825,612647460,230756279760,82708344,KSQ
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,10680,2,-170,-1.57,10650,10770,10500,146997,1561237170,230749516800,21605760,KSQ
030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,2985,1,5,0.17,2980,3005,2980,17936,53591960,230555373285,77237981,KSQ
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,10950,1,380,3.6,10570,11170,10570,26094,285915390,230393343600,21040488,KSQ
047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,6290,1,530,9.2,5800,6450,5800,542057,3383008230,230281648950,36610755,KSQ
092220,KR7092220003,KEC,KOSPI,,1147,1,6,0.53,1141,1162,1141,183461,211557347,230275322727,200763141,STK
034810,KR7034810002,해성산업,KOSDAQ,우량기업부,7070,1,20,0.28,7050,7070,7020,2807,19787490,230176978990,32556857,KSQ
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,19270,1,20,0.1,19580,19580,19220,6337,122573770,228765462220,11871586,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,15330,1,160,1.05,15220,15490,15170,13440,206329880,228613193340,14912798,KSQ
412540,KR7412540007,제일엠앤에스,KOSDAQ,기술성장기업부,11090,1,110,1.0,10780,11150,10780,58318,640529550,228461374850,20600665,KSQ
126340,KR7126340009,비나텍,KOSDAQ,우량기업부,37500,1,150,0.4,37300,38050,37300,5313,199756300,228191925000,6085118,KSQ
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3630,1,15,0.41,3595,3690,3595,53973,195978145,227375940000,62638000,KSQ
003120,KR7003120003,일성아이에스,KOSPI,,17090,1,100,0.59,17190,17210,17000,365,6230320,227297000000,13300000,STK
016590,KR7016590002,신대양제지,KOSPI,,5640,1,40,0.71,5600,5640,5600,3178,17892020,227279704800,40297820,STK
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,10800,1,70,0.65,10780,10890,10780,8524,92168340,226800000000,21000000,KSQ
004380,KR7004380002,삼익THK,KOSPI,,10790,1,200,1.89,10590,10960,10590,25327,273772600,226590000000,21000000,STK
061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,5160,1,130,2.58,5100,5210,5100,34205,176969330,225928494720,43784592,KSQ
086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,10680,1,140,1.33,10580,10880,10580,22712,244530500,225712465680,21134126,KSQ
005010,KR7005010004,휴스틸,KOSPI,,4010,1,55,1.39,3995,4055,3995,88184,354915650,225314180750,56188075,STK
278650,KR7278650007,HLB바이오스텝,KOSDAQ,우량기업부,2595,1,25,0.97,2595,2620,2575,115254,299262110,225065878455,86730589,KSQ
005945,KR7005941000,NH투자증권우,KOSPI,,11920,1,60,0.51,11900,11950,11890,10261,122360620,224941938560,18870968,STK
389260,KR7389260001,대명에너지,KOSDAQ,중견기업부,13180,1,80,0.61,13150,13390,13100,12335,163216120,224719000000,17050000,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,14810,1,180,1.23,14600,14900,14600,6505,96340440,223317190910,15078811,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3975,2,-5,-0.13,4000,4050,3960,8998,36030270,222424638900,55955884,STK
214420,KR7214420002,토니모리,KOSPI,,9230,2,-260,-2.74,9570,9670,9170,169792,1588020520,222025794770,24054799,STK
044450,KR7044450005,KSS해운,KOSPI,,9600,1,100,1.05,9500,9710,9500,34024,326670750,221624448000,23085880,STK
204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,3885,2,-50,-1.27,3915,3965,3880,168838,661630590,220620789480,56787848,KSQ
270520,KR7270520000,지오릿에너지,KOSDAQ,벤처기업부,1487,1,48,3.34,1440,1498,1440,519498,769887918,220252102436,148118428,KSQ
389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,27500,2,-1500,-5.17,27000,29550,25900,5375552,149467493050,220221815000,8008066,KSQ
254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,15200,2,-300,-1.94,15830,15940,15150,120077,1863429390,219457600000,14438000,KSQ
018470,KR7018470005,조일알미늄,KOSPI,,1731,1,33,1.94,1702,1745,1700,188469,326392793,219199509051,126631721,STK
080160,KR7080160005,모두투어,KOSDAQ,우량기업부,11530,1,370,3.32,11090,11620,11090,32031,366732900,217917000000,18900000,KSQ
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,12820,1,320,2.56,12720,12920,12510,32704,418376760,217604077540,16973797,KSQ
006060,KR7006060008,화승인더,KOSPI,,3930,1,5,0.13,3905,3950,3905,11944,46976600,217407600000,55320000,STK
109610,KR7109610006,에스와이,KOSDAQ,중견기업부,4445,1,105,2.42,4335,4490,4335,696326,3072088585,217393393000,48907400,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,1699,1,134,8.56,1565,1710,1565,2778332,4616528223,217144599302,127807298,KSQ
109070,KR7109070003,주성코퍼레이션,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
032300,KR7032300006,한국파마,KOSDAQ,중견기업부,19840,2,-260,-1.29,19690,20150,19320,68568,1353168690,216388947840,10906701,KSQ
095720,KR7095720009,웅진씽크빅,KOSPI,,1873,1,26,1.41,1859,1875,1833,49527,91983068,216342709905,115505985,STK
057880,KR7057880007,푸른소나무,KOSDAQ,관리종목(소속부없음),8790,0,0,0.0,0,0,0,0,0,216061434720,24580368,KSQ
322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,13320,1,200,1.52,13250,14100,13250,279399,3815036570,215726883840,16195712,KSQ
039570,KR7039570007,HDC랩스,KOSPI,,8300,3,0,0.0,8250,8380,8230,4061,33595370,215448088300,25957601,STK
092790,KR7092790005,넥스틸,KOSPI,,8260,1,340,4.29,8100,8540,8100,685410,5713817720,214776520000,26002000,STK
452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,12630,1,540,4.47,12680,13780,12430,6374642,84696910570,214741575000,17002500,KSQ
102260,KR7102260007,동성케미컬,KOSPI,,4310,2,-5,-0.12,4300,4340,4275,70657,304319400,214162727680,49689728,STK
044990,KR7044990000,에이치엔에스하이텍,KONEX,일반기업부,28500,2,-250,-0.87,28800,28800,28500,523,14970250,214065324000,7511064,KNX
011040,KR7011040003,경동제약,KOSDAQ,중견기업부,6940,1,10,0.14,6970,6970,6900,20659,143220180,213535236040,30768766,KSQ
002390,KR7002390003,한독,KOSPI,,15470,1,50,0.32,15500,15980,15330,21910,340734770,212921855510,13763533,STK
005950,KR7005950001,이수화학,KOSPI,,9370,1,660,7.58,8750,9450,8750,242289,2234879650,212912064430,22722739,STK
339770,KR7339770000,교촌에프앤비,KOSPI,,8520,1,120,1.43,8500,8640,8430,13485,115243320,212851240800,24982540,STK
000140,KR7000140004,하이트진로홀딩스,KOSPI,,9170,2,-80,-0.86,9290,9290,9170,2960,27271750,212806035050,23206765,STK
070960,KR7070960000,모나용평,KOSPI,,4410,1,570,14.84,3970,4485,3850,2547231,10940591835,212267998530,48133333,STK
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,14210,1,120,0.85,14100,14310,14100,3661,52035630,211728985790,14899999,KSQ
417310,KR7417310000,코람코더원리츠,KOSPI,,5230,1,10,0.19,5220,5240,5130,4794,24989600,211292000000,40400000,STK
008060,KR7008060006,대덕,KOSPI,,6230,3,0,0.0,6280,6280,6230,4077,25413600,211135634500,33890150,STK
078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,6170,2,-30,-0.48,6260,6260,6160,7217,44758020,211123733450,34217785,KSQ
008490,KR7008490005,서흥,KOSPI,,18200,1,90,0.5,18110,18200,18100,1340,24327720,210557856600,11569113,STK
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,15740,1,60,0.38,15720,15900,15700,11112,175793660,209902359740,13335601,STK
143240,KR7143240000,사람인,KOSDAQ,우량기업부,17870,1,180,1.02,17800,17890,17730,210,3736790,209244529810,11709263,KSQ
038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,19280,1,20,0.1,19320,19420,19200,25317,489106310,209022192000,10841400,KSQ
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,4570,2,-25,-0.54,4625,4680,4535,124235,571266685,208271630770,45573661,KSQ
027970,KR7027970003,한국제지,KOSPI,,1095,1,12,1.11,1089,1095,1077,9577,10416843,208245169515,190178237,STK
004980,KR7004980009,성신양회,KOSPI,,8490,1,40,0.47,8500,8530,8450,9412,79908730,208141459770,24516073,STK
089600,KR7089600001,나스미디어,KOSDAQ,우량기업부,17990,2,-150,-0.83,18280,18280,17930,1682,30406640,208111252370,11568163,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,4235,1,50,1.19,4180,4245,4180,2511,10575730,207596663505,49019283,KSQ
037560,KR7037560000,LG헬로비전,KOSPI,,2670,1,5,0.19,2665,2695,2665,7567,20269650,206783129550,77446865,STK
001460,KR7001460005,BYC,KOSPI,,33100,3,0,0.0,32900,33100,32850,69,2273050,206747565000,6246150,STK
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,11600,1,290,2.56,11480,11800,11430,35942,419404820,206596382800,17810033,KSQ
293480,KR7293480000,하나제약,KOSPI,,11620,1,170,1.48,11480,11620,11350,15530,178912740,206521632520,17772946,STK
064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,16030,1,610,3.96,15750,16440,15530,54241,875471720,206209310860,12863962,KSQ
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,8160,2,-10,-0.12,8190,8350,8100,12928,105259640,205834139520,25224772,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,2920,1,25,0.86,2895,2930,2880,51070,149025125,205782260840,70473377,KSQ
082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,4240,1,190,4.69,4125,4345,4085,377724,1603448335,204417671600,48211715,KSQ
439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,18700,1,330,1.8,18250,18880,18200,603662,11231913560,203541814300,10884589,KSQ
052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,2390,2,-30,-1.24,2430,2450,2370,2927396,7062733420,203278596340,85053806,KSQ
462520,KR7462520008,조선내화,KOSPI,,17130,1,300,1.78,16960,17150,16930,4895,83406010,203079027840,11855168,STK
001750,KR7001750009,한양증권,KOSPI,,15920,1,340,2.18,15580,16060,15580,55327,881334430,202638261280,12728534,STK
078520,KR7078520004,에이블씨엔씨,KOSPI,,7780,2,-30,-0.38,7870,7880,7780,35422,277017880,202390172580,26014161,STK
452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,9220,1,20,0.22,8910,9260,8880,900776,8188692200,202335666000,21945300,KSQ
330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,16600,1,560,3.49,16190,16940,16190,33020,551110440,202255147000,12184045,KSQ
095570,KR7095570008,AJ네트웍스,KOSPI,,4460,1,60,1.36,4425,4490,4400,18949,84535780,201827305140,45252759,STK
012320,KR7012320008,경동인베스트,KOSPI,,85200,1,2300,2.77,82800,86300,82800,8498,720472200,201499959600,2365023,STK
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,7680,1,160,2.13,7530,7700,7530,31015,237328830,201216192000,26200025,KSQ
016610,KR7016610008,DB금융투자,KOSPI,,4740,1,160,3.49,4570,4765,4570,68880,321860050,201195883860,42446389,STK
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,13130,2,-20,-0.15,13150,13510,13030,16977,223546120,200844397390,15296603,KSQ
131370,KR7131370009,알서포트,KOSDAQ,우량기업부,3770,1,40,1.07,3670,3850,3625,867155,3247534280,200816902910,53267083,KSQ
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1748,1,33,1.92,1770,1795,1741,1095313,1929628824,200079278840,114461830,KSQ
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,12610,1,50,0.4,12560,12770,12300,173734,2173247350,199283711250,15803625,KSQ
