"행정구역(시군구)별","성별","연령별","항목","단위","2023 년",
"동작구","계","5 - 9세","주민등록연앙인구[명]","명","11951.5",
"동작구","계","10 - 14세","주민등록연앙인구[명]","명","12545.5",
"동작구","계","15 - 19세","주민등록연앙인구[명]","명","13723",
"동작구","계","20 - 24세","주민등록연앙인구[명]","명","25775.5",
"동작구","계","25 - 29세","주민등록연앙인구[명]","명","38015",
"동작구","계","30 - 34세","주민등록연앙인구[명]","명","32925.5",
"동작구","계","35 - 39세","주민등록연앙인구[명]","명","26664.5",
"동작구","계","40 - 44세","주민등록연앙인구[명]","명","28226",
"동작구","계","45 - 49세","주민등록연앙인구[명]","명","26466.5",
"동작구","계","50 - 54세","주민등록연앙인구[명]","명","30096",
"동작구","계","55 - 59세","주민등록연앙인구[명]","명","26433",
"동작구","계","60 - 64세","주민등록연앙인구[명]","명","27016.5",
"동작구","계","65 - 69세","주민등록연앙인구[명]","명","22846.5",
"동작구","계","70 - 74세","주민등록연앙인구[명]","명","16722.5",
"동작구","계","75 - 79세","주민등록연앙인구[명]","명","13234.5",
"동작구","계","80세 이상","주민등록연앙인구[명]","명","15660",
"동작구","계","80 - 84세","주민등록연앙인구[명]","명","9370",
"동작구","계","85세 이상","주민등록연앙인구[명]","명","6290",
"동작구","계","85 - 89세","주민등록연앙인구[명]","명","4458.5",
"동작구","계","90 - 94세","주민등록연앙인구[명]","명","1449.5",
"동작구","계","95 - 99세","주민등록연앙인구[명]","명","336",
"동작구","계","100세 이상","주민등록연앙인구[명]","명","46",
"동작구","남자","계","주민등록연앙인구[명]","명","182290.5",
"동작구","남자","0 - 4세","주민등록연앙인구[명]","명","4512",
"동작구","남자","5 - 9세","주민등록연앙인구[명]","명","6048.5",
"동작구","남자","10 - 14세","주민등록연앙인구[명]","명","6441.5",
"동작구","남자","15 - 19세","주민등록연앙인구[명]","명","7028.5",
"동작구","남자","20 - 24세","주민등록연앙인구[명]","명","12033",
"동작구","남자","25 - 29세","주민등록연앙인구[명]","명","18716.5",
"동작구","남자","30 - 34세","주민등록연앙인구[명]","명","16777",
"동작구","남자","35 - 39세","주민등록연앙인구[명]","명","13456",
"동작구","남자","40 - 44세","주민등록연앙인구[명]","명","14268",
"동작구","남자","45 - 49세","주민등록연앙인구[명]","명","13126.5",
"동작구","남자","50 - 54세","주민등록연앙인구[명]","명","14701.5",
"동작구","남자","55 - 59세","주민등록연앙인구[명]","명","12678.5",
"동작구","남자","60 - 64세","주민등록연앙인구[명]","명","12596",
"동작구","남자","65 - 69세","주민등록연앙인구[명]","명","10499.5",
"동작구","남자","70 - 74세","주민등록연앙인구[명]","명","7374",
"동작구","남자","75 - 79세","주민등록연앙인구[명]","명","5759.5",
"동작구","남자","80세 이상","주민등록연앙인구[명]","명","6274",
"동작구","남자","80 - 84세","주민등록연앙인구[명]","명","4138.5",
"동작구","남자","85세 이상","주민등록연앙인구[명]","명","2135.5",
"동작구","남자","85 - 89세","주민등록연앙인구[명]","명","1638",
"동작구","남자","90 - 94세","주민등록연앙인구[명]","명","407",
"동작구","남자","95 - 99세","주민등록연앙인구[명]","명","79",
"동작구","남자","100세 이상","주민등록연앙인구[명]","명","11.5",
"동작구","여자","계","주민등록연앙인구[명]","명","194750",
"동작구","여자","0 - 4세","주민등록연앙인구[명]","명","4226.5",
"동작구","여자","5 - 9세","주민등록연앙인구[명]","명","5903",
"동작구","여자","10 - 14세","주민등록연앙인구[명]","명","6104",
"동작구","여자","15 - 19세","주민등록연앙인구[명]","명","6694.5",
"동작구","여자","20 - 24세","주민등록연앙인구[명]","명","13742.5",
"동작구","여자","25 - 29세","주민등록연앙인구[명]","명","19298.5",
"동작구","여자","30 - 34세","주민등록연앙인구[명]","명","16148.5",
"동작구","여자","35 - 39세","주민등록연앙인구[명]","명","13208.5",
"동작구","여자","40 - 44세","주민등록연앙인구[명]","명","13958",
"동작구","여자","45 - 49세","주민등록연앙인구[명]","명","13340",
"동작구","여자","50 - 54세","주민등록연앙인구[명]","명","15394.5",
"동작구","여자","55 - 59세","주민등록연앙인구[명]","명","13754.5",
"동작구","여자","60 - 64세","주민등록연앙인구[명]","명","14420.5",
"동작구","여자","65 - 69세","주민등록연앙인구[명]","명","12347",
"동작구","여자","70 - 74세","주민등록연앙인구[명]","명","9348.5",
"동작구","여자","75 - 79세","주민등록연앙인구[명]","명","7475",
"동작구","여자","80세 이상","주민등록연앙인구[명]","명","9386",
"동작구","여자","80 - 84세","주민등록연앙인구[명]","명","5231.5",
"동작구","여자","85세 이상","주민등록연앙인구[명]","명","4154.5",
"동작구","여자","85 - 89세","주민등록연앙인구[명]","명","2820.5",
"동작구","여자","90 - 94세","주민등록연앙인구[명]","명","1042.5",
"동작구","여자","95 - 99세","주민등록연앙인구[명]","명","257",
"동작구","여자","100세 이상","주민등록연앙인구[명]","명","34.5",
"관악구","계","계","주민등록연앙인구[명]","명","480923.5",
"관악구","계","0 - 4세","주민등록연앙인구[명]","명","7422",
"관악구","계","5 - 9세","주민등록연앙인구[명]","명","9886.5",
"관악구","계","10 - 14세","주민등록연앙인구[명]","명","11464.5",
"관악구","계","15 - 19세","주민등록연앙인구[명]","명","14158.5",
"관악구","계","20 - 24세","주민등록연앙인구[명]","명","36346",
"관악구","계","25 - 29세","주민등록연앙인구[명]","명","72079",
"관악구","계","30 - 34세","주민등록연앙인구[명]","명","54028.5",
"관악구","계","35 - 39세","주민등록연앙인구[명]","명","33227.5",
"관악구","계","40 - 44세","주민등록연앙인구[명]","명","32249",
"관악구","계","45 - 49세","주민등록연앙인구[명]","명","29752.5",
"관악구","계","50 - 54세","주민등록연앙인구[명]","명","34348",
"관악구","계","55 - 59세","주민등록연앙인구[명]","명","30770",
"관악구","계","60 - 64세","주민등록연앙인구[명]","명","32325",
"관악구","계","65 - 69세","주민등록연앙인구[명]","명","27398.5",
"관악구","계","70 - 74세","주민등록연앙인구[명]","명","21023",
"관악구","계","75 - 79세","주민등록연앙인구[명]","명","16279",
"관악구","계","80세 이상","주민등록연앙인구[명]","명","18166",
"관악구","계","80 - 84세","주민등록연앙인구[명]","명","11628.5",
"관악구","계","85세 이상","주민등록연앙인구[명]","명","6537.5",
"관악구","계","85 - 89세","주민등록연앙인구[명]","명","4753.5",
"관악구","계","90 - 94세","주민등록연앙인구[명]","명","1431",
"관악구","계","95 - 99세","주민등록연앙인구[명]","명","302",
"관악구","계","100세 이상","주민등록연앙인구[명]","명","51",
"관악구","남자","계","주민등록연앙인구[명]","명","241746",
"관악구","남자","0 - 4세","주민등록연앙인구[명]","명","3823.5",
"관악구","남자","5 - 9세","주민등록연앙인구[명]","명","5114.5",
"관악구","남자","10 - 14세","주민등록연앙인구[명]","명","5890",
"관악구","남자","15 - 19세","주민등록연앙인구[명]","명","7130.5",
"관악구","남자","20 - 24세","주민등록연앙인구[명]","명","16136",
"관악구","남자","25 - 29세","주민등록연앙인구[명]","명","36459.5",
"관악구","남자","30 - 34세","주민등록연앙인구[명]","명","30148",
"관악구","남자","35 - 39세","주민등록연앙인구[명]","명","18407.5",
"관악구","남자","40 - 44세","주민등록연앙인구[명]","명","17483.5",
"관악구","남자","45 - 49세","주민등록연앙인구[명]","명","15746",
"관악구","남자","50 - 54세","주민등록연앙인구[명]","명","17809.5",
"관악구","남자","55 - 59세","주민등록연앙인구[명]","명","15359.5",
"관악구","남자","60 - 64세","주민등록연앙인구[명]","명","15456",
"관악구","남자","65 - 69세","주민등록연앙인구[명]","명","12551.5",
"관악구","남자","70 - 74세","주민등록연앙인구[명]","명","9583",
"관악구","남자","75 - 79세","주민등록연앙인구[명]","명","7207",
"관악구","남자","80세 이상","주민등록연앙인구[명]","명","7440.5",
"관악구","남자","80 - 84세","주민등록연앙인구[명]","명","5166",
"관악구","남자","85세 이상","주민등록연앙인구[명]","명","2274.5",
"관악구","남자","85 - 89세","주민등록연앙인구[명]","명","1824",
"관악구","남자","90 - 94세","주민등록연앙인구[명]","명","389",
"관악구","남자","95 - 99세","주민등록연앙인구[명]","명","52",
"관악구","남자","100세 이상","주민등록연앙인구[명]","명","9.5",
"관악구","여자","계","주민등록연앙인구[명]","명","239177.5",
"관악구","여자","0 - 4세","주민등록연앙인구[명]","명","3598.5",
"관악구","여자","5 - 9세","주민등록연앙인구[명]","명","4772",
"관악구","여자","10 - 14세","주민등록연앙인구[명]","명","5574.5",
"관악구","여자","15 - 19세","주민등록연앙인구[명]","명","7028",
"관악구","여자","20 - 24세","주민등록연앙인구[명]","명","20210",
"관악구","여자","25 - 29세","주민등록연앙인구[명]","명","35619.5",
"관악구","여자","30 - 34세","주민등록연앙인구[명]","명","23880.5",
"관악구","여자","35 - 39세","주민등록연앙인구[명]","명","14820",
"관악구","여자","40 - 44세","주민등록연앙인구[명]","명","14765.5",
"관악구","여자","45 - 49세","주민등록연앙인구[명]","명","14006.5",
"관악구","여자","50 - 54세","주민등록연앙인구[명]","명","16538.5",
"관악구","여자","55 - 59세","주민등록연앙인구[명]","명","15410.5",
"관악구","여자","60 - 64세","주민등록연앙인구[명]","명","16869",
"관악구","여자","65 - 69세","주민등록연앙인구[명]","명","14847",
"관악구","여자","70 - 74세","주민등록연앙인구[명]","명","11440",
"관악구","여자","75 - 79세","주민등록연앙인구[명]","명","9072",
"관악구","여자","80세 이상","주민등록연앙인구[명]","명","10725.5",
"관악구","여자","80 - 84세","주민등록연앙인구[명]","명","6462.5",
"관악구","여자","85세 이상","주민등록연앙인구[명]","명","4263",
"관악구","여자","85 - 89세","주민등록연앙인구[명]","명","2929.5",
"관악구","여자","90 - 94세","주민등록연앙인구[명]","명","1042",
"관악구","여자","95 - 99세","주민등록연앙인구[명]","명","250",
"관악구","여자","100세 이상","주민등록연앙인구[명]","명","41.5",
"서초구","계","계","주민등록연앙인구[명]","명","401612.5",
"서초구","계","0 - 4세","주민등록연앙인구[명]","명","10643",
"서초구","계","5 - 9세","주민등록연앙인구[명]","명","17755.5",
"서초구","계","10 - 14세","주민등록연앙인구[명]","명","22712.5",
"서초구","계","15 - 19세","주민등록연앙인구[명]","명","21799.5",
"서초구","계","20 - 24세","주민등록연앙인구[명]","명","22205",
"서초구","계","25 - 29세","주민등록연앙인구[명]","명","27472",
"서초구","계","30 - 34세","주민등록연앙인구[명]","명","28484",
"서초구","계","35 - 39세","주민등록연앙인구[명]","명","27855.5",
"서초구","계","40 - 44세","주민등록연앙인구[명]","명","35686.5",
"서초구","계","45 - 49세","주민등록연앙인구[명]","명","36077.5",
